"NAME","Total","White","Black","Asian","Hispanic","Other","p_White","p_Black","p_Asian","p_Hispanic","p_Other","entropy5","entropy4","entropy_rice","gini_simpson","FIPS"
"Bemidji, MN Micro Area",44442,33066,251,304,676,10145,0.7440259214256784,0.005647810629584627,0.006840376220692138,0.015210836596012781,0.22827505512803203,0.42512057951719345,0.1374241056176306,0.25030496002369773,0.39400586939126536,"13420"
"Bend, OR Metro Area",157733,139470,524,1412,11718,4609,0.8842157316477846,0.0033220695732662157,0.008951836331015069,0.07429009782353724,0.029220264624396922,0.28976066628050035,0.24842767620369438,0.2619355232499958,0.21169852588727556,"13460"
"Bennettsville, SC Micro Area",28933,11657,14652,74,800,1750,0.4028963467321052,0.5064113641862233,0.0025576331524556736,0.02765008813465593,0.060484567794559845,0.6182206752849672,0.5886537039323143,0.5953327116039835,0.5767926122104801,"13500"
"Bennington, VT Micro Area",37125,35517,291,264,525,528,0.9566868686868687,0.007838383838383839,0.0071111111111111115,0.014141414141414142,0.014222222222222223,0.14678998074334573,0.11828255817846263,0.12678617968901004,0.08423597592082432,"13540"
"Berlin, NH-VT Micro Area (part); Berlin, NH-VT Micro Area (part)",39361,37895,157,187,460,662,0.962755011305607,0.0039887197987856,0.004750895556515333,0.011686694951855897,0.016818678387236097,0.1271862750526217,0.08753856883986492,0.09809579788812932,0.07264486053012731,"13620"
"Big Rapids, MI Micro Area",42798,39633,1055,277,731,1102,0.9260479461657086,0.02465068461143044,0.006472265059114912,0.01708023739427076,0.025748866769475208,0.22292737093657256,0.17706870306663527,0.19084205835867196,0.14083091628610833,"13660"
"Big Spring, TX Micro Area",35012,18801,2079,256,13255,621,0.5369873186336114,0.059379641265851706,0.007311778818690735,0.3785844853193191,0.017736775962527134,0.6069001149568575,0.6518828675736189,0.6530008041879278,0.564424409974291,"13700"
"Billings, MT Metro Area",158050,140131,882,937,7143,8957,0.8866244859221766,0.0055805124960455555,0.0059285036380892124,0.04519455868396077,0.05667193925972793,0.2912069115491931,0.19191198998955683,0.2207352246539135,0.2085764748540344,"13740"
"Binghamton, NY Metro Area",251725,222179,9199,7390,7472,5485,0.8826258814182143,0.036543847452577216,0.02935743370741881,0.029683186016486243,0.021789651405303406,0.32463880538362716,0.30791619922037344,0.3167522221767954,0.21741836130974357,"13780"
"Birmingham-Hoover, AL Metro Area",1128047,733656,317019,13748,48530,15094,0.6503771562709709,0.28103350303666425,0.012187435452600823,0.043021257093011196,0.01338064814675275,0.5488188565128334,0.593879598455635,0.5955203362464637,0.49585132088222483,"13820"
"Bishop, CA Micro Area",18546,12296,102,229,3597,2322,0.6630001078399654,0.005499838240051763,0.012347676048743664,0.19395017793594305,0.12520219993529602,0.5800853850291228,0.45884016409745493,0.4858009508904313,0.5069558812897009,"13860"
"Bismarck, ND Metro Area",108779,100591,588,439,1386,5775,0.9247281184787505,0.005405455097031596,0.004035705421083113,0.012741429871574476,0.05308929113156032,0.2076989508622876,0.09656886111842682,0.12870288547972222,0.1418515841636745,"13900"
"Blackfoot, ID Micro Area",45607,34176,78,268,7864,3221,0.7493586510842634,0.0017102637752976517,0.00587629092025347,0.17242967088385555,0.07062512333632995,0.4644935621849109,0.382121627866545,0.4042365770438691,0.40370425680062605,"13940"
"Blacksburg-Christiansburg-Radford, VA Metro Area",162958,143718,6896,5573,3562,3209,0.8819327679524785,0.04231765240123222,0.034198996060334566,0.021858392960149242,0.019692190625805423,0.32370810804131506,0.31210512004275565,0.32002320926074423,0.21836866606095007,"13980"
"Bloomington, IN Metro Area",192714,172163,4477,7351,4549,4174,0.8933601087622072,0.02323131687370923,0.03814460807206534,0.02360492750915865,0.021659038782859574,0.30083331533218083,0.27999258304547237,0.28938147470327324,0.1988867043000091,"14020"
"Bloomington-Normal, IL Metro Area",169572,138835,12246,7180,7434,3877,0.8187377633099804,0.07221711131554738,0.042341896067747034,0.04383978487014366,0.02286344443658151,0.4417047160331088,0.44434793645454,0.4504911099722796,0.3202156637718313,"14060"
"Bloomsburg-Berwick, PA Micro Area",85562,80706,1427,870,1673,886,0.9432458334307285,0.016677964516958462,0.010168065262616582,0.019553072625698324,0.010355064163998036,0.18286012833073848,0.1725114504995139,0.17815587494002025,0.10941620366101024,"14100"
"Bluefield, WV-VA Micro Area (part); Bluefield, WV-VA Micro Area (part)",107342,99403,5070,609,776,1484,0.9260401334053772,0.04723221106370293,0.005673454938421121,0.00722922993795532,0.013824970654543422,0.21094841810692913,0.1950005360294734,0.20220801224310614,0.13994320989055198,"14140"
"Blytheville, AR Micro Area",46480,28106,15761,229,1695,689,0.6046901893287435,0.339092082616179,0.004926850258175559,0.036467297762478486,0.014823580034423408,0.5469409859524873,0.5880487476557883,0.5899450642250821,0.5177924582519899,"14180"
"Bogalusa, LA Micro Area",47168,31019,14561,108,887,593,0.657628052917232,0.3087050542740841,0.002289687924016282,0.01880512211668928,0.01257208276797829,0.4859633623857368,0.5220498981526752,0.5244982368349305,0.47170960092818726,"14220"
"Boise City-Nampa, ID Metro Area",616561,505202,5108,10799,77538,17914,0.8193868895372883,0.008284662831414897,0.017514893092492066,0.12575884624554587,0.0290547082932589,0.3959979386609104,0.37584499262230575,0.38557600324102936,0.3115702546531188,"14260"
"Bonham, TX Micro Area",33915,27433,2273,122,3226,861,0.808875128998968,0.06702049240748931,0.0035972283650302227,0.09512015332448769,0.025386996904024767,0.42871834383518914,0.4231172829497215,0.4304540065070854,0.3315239960521713,"14300"
"Boone, IA Micro Area",26306,25194,202,87,505,318,0.9577282749182696,0.0076788565346308825,0.0033072302896677563,0.019197141336577208,0.012088496920854558,0.14098625660034803,0.11793534807587977,0.12517677470160254,0.08217198681890503,"14340"
"Boone, NC Micro Area",51079,47268,855,467,1713,776,0.925390082029797,0.016738777188276984,0.009142700522719708,0.03353628692809178,0.015192153331114549,0.224058981455618,0.20650215345626516,0.2142400943764885,0.14193393638251928,"14380"
"Borger, TX Micro Area",22150,16482,512,91,4386,679,0.7441083521444696,0.02311512415349887,0.004108352144469526,0.19801354401805868,0.030654627539503387,0.47040511110881067,0.4614364679505788,0.469061499783817,0.40560250294268996,"14420"
"Boston-Cambridge-Quincy, MA-NH Metro Area (part); Boston-Cambridge-Quincy, MA-NH Metro Area (part)",4552402,3408585,301533,292786,410516,138982,0.7487442892784951,0.06623602221420692,0.06431461896379098,0.09017569186552506,0.030529377677981865,0.5569728840000496,0.5653658858394527,0.5697882705056512,0.4217947101167918,"14460"
"Boulder, CO Metro Area",294567,233741,2265,11996,39276,7289,0.7935070798833542,0.007689252360244019,0.04072418159535861,0.13333469125869496,0.024744794902348193,0.4420849049918414,0.4404894332689272,0.4472165222879892,0.35023848583871,"14500"
"Bowling Green, KY Metro Area",125953,104540,10370,3176,5274,2593,0.8299921399252101,0.0823322985558105,0.025215755083245337,0.041872762062039014,0.02058704437369495,0.41371767990519315,0.4165243254681453,0.42264581111664307,0.30152145137372055,"14540"
"Bozeman, MT Micro Area",89513,83545,277,1011,2470,2210,0.9333281199378861,0.003094522583311921,0.011294448851004881,0.027593757331337346,0.02468915129645973,0.20091929394225305,0.15354338255897032,0.1673403026471114,0.12739051025294412,"14580"
"Bradford, PA Micro Area",43450,41039,1008,191,757,455,0.9445109321058688,0.023199079401611047,0.004395857307249712,0.017422324510932105,0.01047180667433832,0.17608146026586033,0.1641911539084172,0.16998589785352342,0.10692838215956602,"14620"
"Brainerd, MN Micro Area",91067,84362,356,320,992,5037,0.926372890289567,0.003909209702746329,0.0035138963620191727,0.010893078722259435,0.05531092492340804,0.19989890110446748,0.08235947258407479,0.11657815834770764,0.13862768116847857,"14660"
