"NAME","P0050001","FIPS"
"Ward County",10658,"48475"
"Washington County",33718,"48477"
"Webb County",250304,"48479"
"Wharton County",41280,"48481"
"Wheeler County",5410,"48483"
"Wichita County",131500,"48485"
"Wilbarger County",13535,"48487"
"Willacy County",22134,"48489"
"Williamson County",422679,"48491"
"Wilson County",42918,"48493"
"Winkler County",7110,"48495"
"Wise County",59127,"48497"
"Wood County",41964,"48499"
"Yoakum County",7879,"48501"
"Young County",18550,"48503"
"Zapata County",14018,"48505"
"Zavala County",11677,"48507"
"Beaver County",6629,"49001"
"Box Elder County",49975,"49003"
"Cache County",112656,"49005"
"Carbon County",21403,"49007"
"Daggett County",1059,"49009"
"Davis County",306479,"49011"
"Duchesne County",18607,"49013"
"Emery County",10976,"49015"
"Garfield County",5172,"49017"
"Grand County",9225,"49019"
"Iron County",46163,"49021"
"Juab County",10246,"49023"
"Kane County",7125,"49025"
"Millard County",12503,"49027"
"Morgan County",9469,"49029"
"Piute County",1556,"49031"
"Rich County",2264,"49033"
"Salt Lake County",1029655,"49035"
"San Juan County",14746,"49037"
"Sanpete County",27822,"49039"
"Sevier County",20802,"49041"
"Summit County",36324,"49043"
"Tooele County",58218,"49045"
"Uintah County",32588,"49047"
"Utah County",516564,"49049"
"Wasatch County",23530,"49051"
"Washington County",138115,"49053"
"Wayne County",2778,"49055"
"Weber County",231236,"49057"
"Addison County",36821,"50001"
"Bennington County",37125,"50003"
"Caledonia County",31227,"50005"
"Chittenden County",156545,"50007"
"Essex County",6306,"50009"
"Franklin County",47746,"50011"
"Grand Isle County",6970,"50013"
"Lamoille County",24475,"50015"
"Orange County",28936,"50017"
"Orleans County",27231,"50019"
"Rutland County",61642,"50021"
"Washington County",59534,"50023"
"Windham County",44513,"50025"
"Windsor County",56670,"50027"
"Accomack County",33164,"51001"
"Albemarle County",98970,"51003"
"Alleghany County",16250,"51005"
"Amelia County",12690,"51007"
"Amherst County",32353,"51009"
"Appomattox County",14973,"51011"
"Arlington County",207627,"51013"
"Augusta County",73750,"51015"
"Bath County",4731,"51017"
"Bedford County",68676,"51019"
"Bland County",6824,"51021"
"Botetourt County",33148,"51023"
"Brunswick County",17434,"51025"
"Buchanan County",24098,"51027"
"Buckingham County",17146,"51029"
"Campbell County",54842,"51031"
"Caroline County",28545,"51033"
"Carroll County",30042,"51035"
"Charles City County",7256,"51036"
"Charlotte County",12586,"51037"
"Chesterfield County",316236,"51041"
"Clarke County",14034,"51043"
"Craig County",5190,"51045"
"Culpeper County",46689,"51047"
"Cumberland County",10052,"51049"
"Dickenson County",15903,"51051"
"Dinwiddie County",28001,"51053"
"Essex County",11151,"51057"
"Fairfax County",1081726,"51059"
"Fauquier County",65203,"51061"
"Floyd County",15279,"51063"
"Fluvanna County",25691,"51065"
"Franklin County",56159,"51067"
"Frederick County",78305,"51069"
"Giles County",17286,"51071"
"Gloucester County",36858,"51073"
"Goochland County",21717,"51075"
"Grayson County",15533,"51077"
"Greene County",18403,"51079"
"Greensville County",12243,"51081"
"Halifax County",36241,"51083"
"Hanover County",99863,"51085"
"Henrico County",306935,"51087"
"Henry County",54151,"51089"
"Highland County",2321,"51091"
"Isle of Wight County",35270,"51093"
"James City County",67009,"51095"
"King and Queen County",6945,"51097"
"King George County",23584,"51099"
"King William County",15935,"51101"
"Lancaster County",11391,"51103"
"Lee County",25587,"51105"
"Loudoun County",312311,"51107"
"Louisa County",33153,"51109"
"Lunenburg County",12914,"51111"
"Madison County",13308,"51113"
"Mathews County",8978,"51115"
"Mecklenburg County",32727,"51117"
"Middlesex County",10959,"51119"
"Montgomery County",94392,"51121"
"Nelson County",15020,"51125"
"New Kent County",18429,"51127"
"Northampton County",12389,"51131"
"Northumberland County",12330,"51133"
"Nottoway County",15853,"51135"
"Orange County",33481,"51137"
"Page County",24042,"51139"
"Patrick County",18490,"51141"
"Pittsylvania County",63506,"51143"
"Powhatan County",28046,"51145"
"Prince Edward County",23368,"51147"
"Prince George County",35725,"51149"
"Prince William County",402002,"51153"
"Pulaski County",34872,"51155"
"Rappahannock County",7373,"51157"
"Richmond County",9254,"51159"
"Roanoke County",92376,"51161"
"Rockbridge County",22307,"51163"
"Rockingham County",76314,"51165"
"Russell County",28897,"51167"
"Scott County",23177,"51169"
"Shenandoah County",41993,"51171"
"Smyth County",32208,"51173"
"Southampton County",18570,"51175"
"Spotsylvania County",122397,"51177"
"Stafford County",128961,"51179"
"Surry County",7058,"51181"
"Sussex County",12087,"51183"
"Tazewell County",45078,"51185"
"Warren County",37575,"51187"
"Washington County",54876,"51191"
"Westmoreland County",17454,"51193"
"Wise County",41452,"51195"
"Wythe County",29235,"51197"
"York County",65464,"51199"
"Alexandria city",139966,"51510"
"Bedford city",6222,"51515"
"Bristol city",17835,"51520"
"Buena Vista city",6650,"51530"
"Charlottesville city",43475,"51540"
"Chesapeake city",222209,"51550"
"Colonial Heights city",17411,"51570"
"Covington city",5961,"51580"
"Danville city",43055,"51590"
"Emporia city",5927,"51595"
"Fairfax city",22565,"51600"
"Falls Church city",12332,"51610"
"Franklin city",8582,"51620"
"Fredericksburg city",24286,"51630"
"Galax city",7042,"51640"
"Hampton city",137436,"51650"
"Harrisonburg city",48914,"51660"
"Hopewell city",22591,"51670"
"Lexington city",7042,"51678"
"Lynchburg city",75568,"51680"
"Manassas city",37821,"51683"
"Manassas Park city",14273,"51685"
"Martinsville city",13821,"51690"
"Newport News city",180719,"51700"
"Norfolk city",242803,"51710"
"Norton city",3958,"51720"
"Petersburg city",32420,"51730"
"Poquoson city",12150,"51735"
"Portsmouth city",95535,"51740"
"Radford city",16408,"51750"
"Richmond city",204214,"51760"
"Roanoke city",97032,"51770"
"Salem city",24802,"51775"
"Staunton city",23746,"51790"
"Suffolk city",84585,"51800"
"Virginia Beach city",437994,"51810"
"Waynesboro city",21006,"51820"
"Williamsburg city",14068,"51830"
"Winchester city",26203,"51840"
"Adams County",18728,"53001"
"Asotin County",21623,"53003"
"Benton County",175177,"53005"
"Chelan County",72453,"53007"
"Clallam County",71404,"53009"
"Clark County",425363,"53011"
"Columbia County",4078,"53013"
"Cowlitz County",102410,"53015"
"Douglas County",38431,"53017"
"Ferry County",7551,"53019"
"Franklin County",78163,"53021"
"Garfield County",2266,"53023"
"Grant County",89120,"53025"
"Grays Harbor County",72797,"53027"
"Island County",78506,"53029"
"Jefferson County",29872,"53031"
"King County",1931249,"53033"
"Kitsap County",251133,"53035"
"Kittitas County",40915,"53037"
"Klickitat County",20318,"53039"
"Lewis County",75455,"53041"
"Lincoln County",10570,"53043"
"Mason County",60699,"53045"
"Okanogan County",41120,"53047"
"Pacific County",20920,"53049"
"Pend Oreille County",13001,"53051"
"Pierce County",795225,"53053"
"San Juan County",15769,"53055"
"Skagit County",116901,"53057"
"Skamania County",11066,"53059"
"Snohomish County",713335,"53061"
"Spokane County",471221,"53063"
"Stevens County",43531,"53065"
"Thurston County",252264,"53067"
"Wahkiakum County",3978,"53069"
"Walla Walla County",58781,"53071"
"Whatcom County",201140,"53073"
"Whitman County",44776,"53075"
"Yakima County",243231,"53077"
"Barbour County",16589,"54001"
"Berkeley County",104169,"54003"
"Boone County",24629,"54005"
"Braxton County",14523,"54007"
"Brooke County",24069,"54009"
"Cabell County",96319,"54011"
"Calhoun County",7627,"54013"
"Clay County",9386,"54015"
"Doddridge County",8202,"54017"
"Fayette County",46039,"54019"
"Gilmer County",8693,"54021"
"Grant County",11937,"54023"
"Greenbrier County",35480,"54025"
"Hampshire County",23964,"54027"
"Hancock County",30676,"54029"
"Hardy County",14025,"54031"
"Harrison County",69099,"54033"
"Jackson County",29211,"54035"
"Jefferson County",53498,"54037"
"Kanawha County",193063,"54039"
"Lewis County",16372,"54041"
"Lincoln County",21720,"54043"
"Logan County",36743,"54045"
"McDowell County",22113,"54047"
"Marion County",56418,"54049"
"Marshall County",33107,"54051"
"Mason County",27324,"54053"
"Mercer County",62264,"54055"
"Mineral County",28212,"54057"
"Mingo County",26839,"54059"
"Monongalia County",96189,"54061"
"Monroe County",13502,"54063"
"Morgan County",17541,"54065"
"Nicholas County",26233,"54067"
"Ohio County",44443,"54069"
"Pendleton County",7695,"54071"
"Pleasants County",7605,"54073"
"Pocahontas County",8719,"54075"
"Preston County",33520,"54077"
"Putnam County",55486,"54079"
"Raleigh County",78859,"54081"
"Randolph County",29405,"54083"
"Ritchie County",10449,"54085"
"Roane County",14926,"54087"
"Summers County",13927,"54089"
"Taylor County",16895,"54091"
"Tucker County",7141,"54093"
"Tyler County",9208,"54095"
"Upshur County",24254,"54097"
"Wayne County",42481,"54099"
"Webster County",9154,"54101"
"Wetzel County",16583,"54103"
"Wirt County",5717,"54105"
"Wood County",86956,"54107"
"Wyoming County",23796,"54109"
"Adams County",20875,"55001"
"Ashland County",16157,"55003"
"Barron County",45870,"55005"
"Bayfield County",15014,"55007"
"Brown County",248007,"55009"
"Buffalo County",13587,"55011"
"Burnett County",15457,"55013"
"Calumet County",48971,"55015"
"Chippewa County",62415,"55017"
"Clark County",34690,"55019"
"Columbia County",56833,"55021"
"Crawford County",16644,"55023"
"Dane County",488073,"55025"
"Dodge County",88759,"55027"
"Door County",27785,"55029"
"Douglas County",44159,"55031"
"Dunn County",43857,"55033"
"Eau Claire County",98736,"55035"
"Florence County",4423,"55037"
"Fond du Lac County",101633,"55039"
"Forest County",9304,"55041"
"Grant County",51208,"55043"
"Green County",36842,"55045"
"Green Lake County",19051,"55047"
"Iowa County",23687,"55049"
"Iron County",5916,"55051"
"Jackson County",20449,"55053"
"Jefferson County",83686,"55055"
"Juneau County",26664,"55057"
"Kenosha County",166426,"55059"
"Kewaunee County",20574,"55061"
"La Crosse County",114638,"55063"
"Lafayette County",16836,"55065"
"Langlade County",19977,"55067"
"Lincoln County",28743,"55069"
"Manitowoc County",81442,"55071"
"Marathon County",134063,"55073"
"Marinette County",41749,"55075"
"Marquette County",15404,"55077"
"Menominee County",4232,"55078"
"Milwaukee County",947735,"55079"
"Monroe County",44673,"55081"
"Oconto County",37660,"55083"
"Oneida County",35998,"55085"
"Outagamie County",176695,"55087"
"Ozaukee County",86395,"55089"
"Pepin County",7469,"55091"
"Pierce County",41019,"55093"
"Polk County",44205,"55095"
"Portage County",70019,"55097"
"Price County",14159,"55099"
"Racine County",195408,"55101"
"Richland County",18021,"55103"
"Rock County",160331,"55105"
"Rusk County",14755,"55107"
"St. Croix County",84345,"55109"
"Sauk County",61976,"55111"
"Sawyer County",16557,"55113"
"Shawano County",41949,"55115"
"Sheboygan County",115507,"55117"
"Taylor County",20689,"55119"
"Trempealeau County",28816,"55121"
"Vernon County",29773,"55123"
"Vilas County",21430,"55125"
"Walworth County",102228,"55127"
"Washburn County",15911,"55129"
"Washington County",131887,"55131"
"Waukesha County",389891,"55133"
"Waupaca County",52410,"55135"
"Waushara County",24496,"55137"
"Winnebago County",166994,"55139"
"Wood County",74749,"55141"
"Albany County",36299,"56001"
"Big Horn County",11668,"56003"
"Campbell County",46133,"56005"
"Carbon County",15885,"56007"
"Converse County",13833,"56009"
"Crook County",7083,"56011"
"Fremont County",40123,"56013"
"Goshen County",13249,"56015"
"Hot Springs County",4812,"56017"
"Johnson County",8569,"56019"
"Laramie County",91738,"56021"
"Lincoln County",18106,"56023"
"Natrona County",75450,"56025"
"Niobrara County",2484,"56027"
"Park County",28205,"56029"
"Platte County",8667,"56031"
"Sheridan County",29116,"56033"
"Sublette County",10247,"56035"
"Sweetwater County",43806,"56037"
"Teton County",21294,"56039"
"Uinta County",21118,"56041"
"Washakie County",8533,"56043"
"Weston County",7208,"56045"
